,Run_Time,Train_RMSE,Validation_RMSE,delta%
LRF_2_1,12.472734212875366,0.7487030258329188,0.43976500399610324,-41.263092464883194
LRF_2_1_l2,11.2301344871521,1.2229802697189562,0.7409110681559865,-39.41757798543638
LRF_2_2,14.384900093078613,1.426324253660109,1.2062057420733816,-15.432571592460727
LRF_2_2_l2,14.531684398651123,1.0015471848002022,0.760705221633809,-24.04699117739905
LRF_2_3,14.822250843048096,1.0306656119001403,0.6237827618191565,-39.47767786012114
LRF_2_3_l2,11.455535173416138,1.3821719755054327,0.8312819915757119,-39.8568335700969
LRF_3_1,16.342443227767944,1.3798126416473777,0.8113269755874016,-41.2002071079196
LRF_3_1_l2,14.568001508712769,1.140516709359492,0.6951438466686743,-39.050095367821186
LRF_3_2,18.54851984977722,0.5532811081163723,0.3569326241834718,-35.4880152335876
LRF_3_2_l2,18.22072720527649,1.009430242253513,0.597865716797032,-40.771963056870526
LRF_3_3,23.426645517349243,0.8706876319163454,0.5780587536905311,-33.60893936000342
LRF_3_3_l2,20.10926127433777,1.2309907985554267,0.7719115343923347,-37.29347649891645
LRF_5_1,27.470496892929077,0.934415381545,0.5457029811834576,-41.59952929272522
LRF_5_1_l2,25.472234964370728,1.117064173518755,0.8370777683678565,-25.0644870535003
LRF_5_2,31.403223991394043,0.9486787507533869,0.6099031601252193,-35.71025390408832
LRF_5_2_l2,29.21904492378235,0.926769713884596,0.5898421413489108,-36.355047806152236
LRF_5_3,36.091347217559814,0.9750998604329819,0.6390995620447653,-34.45803984004465
LRF_5_3_l2,29.60618281364441,1.1961455834421106,0.8186186787221541,-31.561952821291136
LRF_7_1,38.552834033966064,1.344503534398125,0.786619310571135,-41.49369708252424
LRF_7_1_l2,36.24324679374695,1.0706323419394899,0.7289833824544614,-31.91095076262303
LRF_7_2,45.35791301727295,1.3372633207657194,0.9046334443902805,-32.35188385543352
LRF_7_2_l2,44.05007863044739,1.085830375332019,0.6664416833930402,-38.623776002834745
LRF_7_3,49.255934715270996,1.2235052491984215,0.7625450600941319,-37.67537486302468
LRF_7_3_l2,45.175753116607666,0.89526850560451,0.553001346211376,-38.23067127353327
LRF_10_1,56.59759211540222,0.872962567613178,0.5434971952763453,-37.74106525983637
LRF_10_1_l2,50.24356698989868,0.8513724344386386,0.5735394139668938,-32.63354663989526
LRF_10_2,66.88817405700684,0.9971289673705093,0.623890232809205,-37.4313400547933
LRF_10_2_l2,55.89530086517334,1.2308228727585957,0.7691236188297271,-37.51142947921336
LRF_10_3,70.367342710495,0.9130798017954682,0.6481179126550354,-29.01848103740935
LRF_10_3_l2,62.149195194244385,1.096984451367897,0.8216945458813321,-25.095151088357646
LRF_15_1,86.34571504592896,1.1111012761626518,0.6728708676775135,-39.441085874604525
LRF_15_1_l2,76.67004036903381,0.9890534616757721,0.6034765632471494,-38.98443444860225
LRF_15_2,103.78079605102539,1.006133817181256,0.697007510281734,-30.724174222227987
LRF_15_2_l2,91.2285795211792,0.9012961191536742,0.5767765252919685,-36.00587941801333
LRF_15_3,111.37523221969604,0.9708409365845061,0.6716991323842583,-30.8126483883809
LRF_15_3_l2,95.5142297744751,0.9656257268910102,0.722054472867213,-25.224188548498457
LRF_20_1,117.51924180984497,0.9216839478070092,0.5865003307680821,-36.366437523018575
LRF_20_1_l2,103.60573220252991,0.9485691328137257,0.5787013989085391,-38.992174751465264
LRF_20_2,156.29563522338867,1.2335992438562116,0.9206186763181453,-25.371332634713198
LRF_20_2_l2,144.15406107902527,1.0789770580869618,0.700734376594448,-35.055674136681105
LRF_20_3,182.4625985622406,1.0940126069066942,0.6743557598911211,-38.35941600363703
LRF_20_3_l2,160.97812414169312,0.872219166672682,0.5536175550333451,-36.52770127200135
LRF_25_1,172.3853166103363,1.0034963747061647,0.6112061232683061,-39.09234366220064
LRF_25_1_l2,155.59789395332336,1.0316585226906738,0.6801965737729114,-34.06766300937569
LRF_25_2,209.22916531562805,0.9897226449654072,0.6149754489253508,-37.86385993554331
LRF_25_2_l2,177.3381097316742,1.0180958035499472,0.6810317663056127,-33.10730051818727
LRF_25_3,219.1808581352234,0.8148325041007631,0.6080510953273748,-25.37716742186042
LRF_25_3_l2,189.829270362854,1.024943904013164,0.7039899101517788,-31.314298529382054
LRF_30_1,196.75507593154907,1.037062020097075,0.6424624344151352,-38.04975768421286
LRF_30_1_l2,174.49475026130676,1.0043428375985242,0.6622516549978126,-34.06119601735628
LRF_30_2,249.09695553779602,0.9364013973232799,0.6619138945195635,-29.31301721551717
LRF_30_2_l2,216.49507999420166,1.068041443459198,0.7416900389754262,-30.556061890892284
LRF_30_3,268.4199049472809,0.9791213930309374,0.6711169656289586,-31.45722579388547
LRF_30_3_l2,226.32883048057556,0.9327627844155238,0.6343281540804525,-31.9946974001619
LRF_35_1,239.0460546016693,0.9271401208441074,0.5665715694650347,-38.890405373763336
LRF_35_1_l2,213.8362889289856,0.9690704300951558,0.618661136020758,-36.1593216748952
LRF_35_2,288.1929087638855,0.9279827366821258,0.6391428225840582,-31.125569763374575
LRF_35_2_l2,256.81961274147034,0.9496512421926135,0.6444602423932669,-32.137166386967785
LRF_35_3,302.9876139163971,0.9709954001655836,0.6248222003108628,-35.65137381656886
LRF_35_3_l2,265.2864444255829,0.987700918306595,0.6597141688786984,-33.20709167611458
LRF_40_1,263.50972867012024,1.0018092917730257,0.6227769338146442,-37.83478163668867
LRF_40_1_l2,235.99352955818176,1.217166987452493,0.774049692469588,-36.40562877163971
LRF_40_2,323.64026951789856,0.9324969026565688,0.6190727158738312,-33.611284486825724
