,Run_Time,Train_AUC,Validation_AUC,delta%
RERF_7_15_l2,0.12114071846008301,1.0,0.994360902255639,-0.5639097744360999
RERF_7_15_l1,0.11170148849487305,1.0,0.9956140350877194,-0.43859649122806044
RERF_7_15_en_0.25,0.23144865036010742,1.0,0.9887218045112782,-1.1278195488721776
RERF_7_15_en_0.5,0.23434662818908691,1.0,0.9949874686716792,-0.5012531328320802
RERF_7_15_en_0.75,0.36536335945129395,1.0,0.9974937343358397,-0.25062656641603454
RERF_10_15,0.12495231628417969,0.9999999999999999,0.9260651629072681,-7.393483709273175
RERF_10_15_l2,0.15217876434326172,1.0,0.9943609022556391,-0.5639097744360888
RERF_10_15_l1,0.14458656311035156,1.0,0.9849624060150376,-1.5037593984962405
RERF_10_15_en_0.25,0.2622990608215332,1.0,0.9642857142857142,-3.571428571428581
RERF_10_15_en_0.5,0.2702770233154297,1.0,0.9893483709273183,-1.065162907268169
RERF_10_15_en_0.75,0.4458353519439697,1.0,0.962406015037594,-3.7593984962405957
RERF_15_15,0.12441897392272949,1.0,0.9542606516290728,-4.573934837092719
RERF_15_15_l2,0.19251012802124023,1.0,0.9956140350877193,-0.43859649122807154
RERF_15_15_l1,0.18149662017822266,1.0,0.9956140350877193,-0.43859649122807154
RERF_15_15_en_0.25,0.3038299083709717,1.0,0.9906015037593985,-0.9398496240601517
RERF_15_15_en_0.5,0.3112356662750244,1.0,0.9956140350877193,-0.43859649122807154
RERF_15_15_en_0.75,0.4308183193206787,1.0,0.9906015037593985,-0.9398496240601517
RERF_20_15,0.12036013603210449,1.0,0.9812030075187971,-1.8796992481202923
RERF_20_15_l2,0.21273350715637207,1.0,0.9931077694235589,-0.6892230576441061
RERF_20_15_l1,0.20847034454345703,1.0,0.9962406015037594,-0.3759398496240629
RERF_20_15_en_0.25,0.317124605178833,1.0,0.9949874686716792,-0.5012531328320802
RERF_20_15_en_0.5,0.3244965076446533,1.0,0.9949874686716792,-0.5012531328320802
RERF_20_15_en_0.75,0.45681142807006836,1.0,0.9962406015037595,-0.3759398496240518
RERF_1_20,0.05439639091491699,1.0,0.9824561403508772,-1.754385964912275
RERF_1_20_l2,0.0527951717376709,0.9991976893453145,0.9968671679197995,-0.23323927290524718
RERF_1_20_l1,0.04560112953186035,0.999224433033804,0.9956140350877193,-0.3613200224821377
RERF_1_20_en_0.25,0.1645658016204834,0.9991174582798459,0.9974937343358397,-0.1625158213931874
RERF_1_20_en_0.5,0.1685492992401123,0.999224433033804,0.993734335839599,-0.5494358437109275
RERF_1_20_en_0.75,0.2971787452697754,0.9992511767222936,0.9968671679197996,-0.23857953415816285
RERF_2_20,0.07416892051696777,1.0,0.963659147869674,-3.6340852130326007
RERF_2_20_l2,0.07023262977600098,0.9996523320496363,0.9949874686716792,-0.46664857654986214
RERF_2_20_l1,0.06383061408996582,0.9994651262302097,0.9974937343358397,-0.1972446904481523
RERF_2_20_en_0.25,0.18350529670715332,0.9995721009841677,0.9962406015037595,-0.33329256360077186
RERF_2_20_en_0.5,0.191819429397583,0.9995186136071886,0.9949874686716792,-0.45333272175461226
RERF_2_20_en_0.75,0.31615543365478516,0.9993581514762515,0.9949874686716792,-0.43734899226227764
RERF_3_20,0.08879995346069336,1.0,0.9448621553884713,-5.513784461152871
RERF_3_20_l2,0.08575916290283203,0.9998662815575525,0.9962406015037594,-0.36261649389208467
RERF_3_20_l1,0.07978653907775879,0.9997325631151048,0.9943609022556391,-0.5373097824010011
RERF_3_20_en_0.25,0.20049214363098145,0.9997325631151048,0.9949874686716792,-0.47463637961738625
RERF_3_20_en_0.5,0.20542311668395996,0.999893025246042,0.9981203007518797,-0.17729141512173296
RERF_3_20_en_0.75,0.3320455551147461,0.9997325631151048,0.9962406015037594,-0.34928957405015654
RERF_4_20,0.1071782112121582,1.0,0.9411027568922306,-5.889724310776945
RERF_4_20_l2,0.1031341552734375,0.999893025246042,0.9924812030075187,-0.7412615201210548
RERF_4_20_l1,0.09714102745056152,1.0,0.987468671679198,-1.2531328320801949
RERF_4_20_en_0.25,0.21638822555541992,0.9998395378690629,0.9956140350877193,-0.4226180923340278
RERF_4_20_en_0.5,0.21904397010803223,0.9999732563115106,0.9956140350877193,-0.43593378085636597
RERF_4_20_en_0.75,0.3969080448150635,0.9999732563115106,0.9968671679197996,-0.31061714621929837
RERF_5_20,0.12243294715881348,1.0,0.93671679197995,-6.328320802005005
RERF_5_20_l2,0.12250733375549316,1.0,0.9949874686716793,-0.5012531328320691
RERF_5_20_l1,0.11564350128173828,1.0,0.9924812030075187,-0.7518796992481258
RERF_5_20_en_0.25,0.2324056625366211,1.0,0.9924812030075187,-0.7518796992481258
RERF_5_20_en_0.5,0.23833584785461426,1.0,0.994360902255639,-0.5639097744360999
