,Run_Time,Train_AUC,Validation_AUC,delta%
LRF_7_4_l2,10.311689138412476,0.9953733418913137,0.9931077694235589,-0.22761032191698968
LRF_7_4_l1,5.438804388046265,0.9961489088575096,0.9906015037593985,-0.5568851251840947
LRF_7_5,12.48172926902771,0.9999465126230209,0.9837092731829573,-1.6238107973866236
LRF_7_5_l2,9.127140283584595,0.9965500641848524,0.9987468671679197,0.22044080493479928
LRF_7_5_l1,4.6240339279174805,0.9963628583654258,0.9893483709273183,-0.7040093254394351
LRF_7_6,12.600730657577515,1.0,0.9887218045112782,-1.1278195488721776
LRF_7_6_l2,10.444570064544678,0.998502353444587,0.9962406015037594,-0.22651443264256566
LRF_7_6_l1,4.905740976333618,0.9985290971330767,0.9962406015037594,-0.22918667426797357
LRF_7_7,12.136840581893921,0.9999732563115106,0.9981203007518797,-0.1853005115822418
LRF_7_7_l2,11.583700895309448,0.9969779632006847,0.9931077694235589,-0.38819250976229214
LRF_7_7_l1,4.977643728256226,0.9982081728712024,0.993734335839599,-0.4481867763850373
LRF_7_8,12.268290042877197,0.9999197689345315,0.9943609022556391,-0.5559312708474256
LRF_7_8_l2,9.431872367858887,0.9973523748395379,0.9906015037593985,-0.6768792304951919
LRF_7_8_l1,4.368855953216553,0.9943303380402225,0.993734335839599,-0.05994005994005915
LRF_7_9,12.077030658721924,0.999946512623021,0.9968671679197995,-0.3079509418102732
LRF_7_9_l2,8.253592491149902,0.9968175010697475,0.9974937343358397,0.06783922486978915
LRF_7_9_l1,4.935386657714844,0.997512836970475,0.9956140350877194,-0.19035362878360615
LRF_7_10,12.63117790222168,0.9997860504920839,0.9862155388471178,-1.3573415670569602
LRF_7_10_l2,11.153918504714966,0.9986628155755242,1.0,0.13389748808312466
LRF_7_10_l1,5.293235778808594,0.9966035515618314,0.9962406015037594,-0.03641870004409246
LRF_10_1,13.444162368774414,0.9978070175438597,0.9968671679197996,-0.09419152276294925
LRF_10_1_l2,10.89199423789978,0.9952931108258452,0.9949874686716793,-0.030708758137814783
LRF_10_1_l1,5.0565125942230225,0.9952128797603765,0.9918546365914787,-0.33743968121739576
LRF_10_2,16.708434343338013,0.999893025246042,0.9962406015037594,-0.36528145012151064
LRF_10_2_l2,13.598766088485718,0.9979942233632861,0.993734335839599,-0.42684490791250235
LRF_10_2_l1,6.885647296905518,0.9972186563970903,0.9924812030075187,-0.4750666625800772
LRF_10_3,18.60118865966797,1.0,0.9962406015037594,-0.3759398496240629
LRF_10_3_l2,15.115192890167236,0.9985558408215661,0.9987468671679198,0.01913026177850392
