,Run_Time,Train_AUC,Validation_AUC,delta%
XGB_100_6_0.05,0.4503054618835449,0.9484936824968387,0.9186448120915032,-3.14697619564114
XGB_100_6_0.1,0.46227288246154785,0.9650897145436431,0.918890931372549,-4.786993631254265
XGB_100_6_0.2,0.42887210845947266,0.9823154736300737,0.9134477124183006,-7.010758056907869
XGB_100_6_0.5,0.4243898391723633,0.9976074163176158,0.9024724264705883,-9.536315417360395
XGB_150_3_0.05,0.34509992599487305,0.9283206681910894,0.9192197712418302,-0.9803613407631069
XGB_150_3_0.1,0.3450736999511719,0.9350484179067646,0.9205412581699347,-1.5514875442820606
XGB_150_3_0.2,0.36753129959106445,0.943949507737303,0.9207128267973855,-2.4616444788044904
XGB_150_3_0.5,0.36902761459350586,0.9616891411461372,0.9137448937908497,-4.985420475700476
XGB_150_4_0.05,0.4602975845336914,0.9361371965310333,0.920954861111111,-1.621806662119852
XGB_150_4_0.1,0.4278717041015625,0.9448326418655614,0.9203799019607843,-2.588049864206149
XGB_150_4_0.2,0.43984317779541016,0.9605080594162863,0.9182291666666667,-4.401721811195739
XGB_150_4_0.5,0.47825169563293457,0.9829983649841061,0.9075245098039216,-7.677922758437628
XGB_150_5_0.05,0.5350909233093262,0.9456850240864668,0.9209415849673204,-2.616456694241156
XGB_150_5_0.1,0.5131573677062988,0.9591372540546318,0.9194383169934641,-4.139025660127935
XGB_150_5_0.2,0.5560481548309326,0.9768799673925537,0.9153002450980393,-6.303714309843033
XGB_150_5_0.5,0.5226199626922607,0.9950735823489169,0.9041053921568627,-9.141855618086009
XGB_150_6_0.05,0.6383280754089355,0.9572040536415611,0.9183649918300653,-4.057553001759406
XGB_150_6_0.1,0.6398186683654785,0.9755827486443336,0.9161785130718954,-6.089102708610434
XGB_150_6_0.2,0.6453144550323486,0.9896444255036703,0.9108169934640522,-7.9652277129232125
XGB_150_6_0.5,0.6248564720153809,0.9995474873417284,0.9003747957516339,-9.921758880495188
XGB_200_3_0.05,0.4358541965484619,0.9310883872363569,0.9207996323529413,-1.1050245094297184
XGB_200_3_0.1,0.45232367515563965,0.9381671541009824,0.9206178513071895,-1.870594458256197
XGB_200_3_0.2,0.4438326358795166,0.9483712908532456,0.9187642973856209,-3.1218778713753923
XGB_200_3_0.5,0.4742550849914551,0.9687247416200105,0.9102808415032682,-6.033076023123547
XGB_200_4_0.05,0.5660116672515869,0.939350178555335,0.9204585375816994,-2.011139339185503
XGB_200_4_0.1,0.5335948467254639,0.9505985534189061,0.9197886029411764,-3.24111059993929
XGB_200_4_0.2,0.518139123916626,0.9676203264326813,0.9172712418300653,-5.203392614563772
XGB_200_4_0.5,0.701164722442627,0.9889547109221204,0.9035416666666666,-8.636699265612785
XGB_200_5_0.05,0.6198678016662598,0.9510572733188777,0.9206035539215686,-3.202091004575953
XGB_200_5_0.1,0.6233699321746826,0.9657175462422922,0.9180433006535947,-4.936665567919207
XGB_200_5_0.2,0.6228618621826172,0.9830183608314141,0.9135508578431373,-7.066755388935244
XGB_200_5_0.5,0.6682465076446533,0.9980813937124526,0.9012091503267974,-9.70584603579577
XGB_200_6_0.05,0.8896591663360596,0.9636502504550952,0.9184497549019608,-4.690549868252301
