,Run_Time,Train_RMSE,Validation_RMSE,delta%
GB_300_3_0.1,108.55732989311218,9.721218308002577,11.118038578207248,14.368777924211399
GB_300_3_0.2,110.44873642921448,8.323612324611505,10.436375224006659,25.382764321544308
GB_300_3_0.5,107.49951267242432,6.4975785269301225,10.61615567082396,63.38633887722664
GB_300_4_0.01,126.28703093528748,12.235353987512243,13.033564392698725,6.523803120049974
GB_300_4_0.05,129.32617282867432,9.551009096509162,10.99356433264245,15.103694505542174
GB_300_4_0.1,129.93207001686096,8.163756450664312,10.321192236347091,26.42699838880202
GB_300_4_0.2,130.44614672660828,6.635433634441542,9.796753758616243,47.64300719949506
GB_300_4_0.5,129.82272124290466,5.068347981146065,10.5225282585795,107.61258496304204
GB_350_2_0.01,75.69184565544128,15.167526818339514,15.742155682802563,3.7885468827274345
GB_350_2_0.05,76.63008999824524,12.590554795584614,13.346202694272245,6.001704539283917
GB_350_2_0.1,76.71139359474182,11.48323350377469,12.481835554257847,8.696174732969626
GB_350_2_0.2,76.87370038032532,10.183384818146157,11.510527490944813,13.03243171596315
GB_350_2_0.5,76.57316827774048,8.637342872615614,10.967066112848942,26.97268447707028
GB_350_3_0.01,112.43328309059143,13.383975782258208,14.031966800730995,4.841543566835825
GB_350_3_0.05,113.82206201553345,10.842893739634041,11.870453722197523,9.476805797768176
GB_350_3_0.1,113.88972687721252,9.462092985217414,10.96361228212544,15.868786105292394
GB_350_3_0.2,113.98138642311096,7.938171649777674,10.283114449423831,29.540086849996904
GB_350_3_0.5,114.03228688240051,6.144881608679356,10.503874785939102,70.93697576049104
GB_350_4_0.01,147.6678102016449,11.805265413266413,12.667165694173562,7.300981813916443
GB_350_4_0.05,152.10348558425903,9.294899651708892,10.886377657454926,17.122056884750076
GB_350_4_0.1,151.23853754997253,7.820480920770744,10.181998612054704,30.196578895959018
GB_350_4_0.2,151.31944727897644,6.3424607762409515,9.826644726589086,54.934260900753095
GB_350_4_0.5,151.15886688232422,4.804461989142684,10.199559590782629,112.29348080663355
GB_400_2_0.01,87.86999654769897,14.86768991795737,15.46233106741282,3.9995530760783184
GB_400_2_0.05,87.77698016166687,12.36978613512755,13.147186409004895,6.2846702876268425
GB_400_2_0.1,88.2115089893341,11.271579919309465,12.291841555754699,9.051629352309455
GB_400_2_0.2,87.62368535995483,9.912264278840059,11.425804071753978,15.269364802398457
GB_400_2_0.5,87.64703702926636,8.38039631017988,10.860809402795551,29.59780183190921
GB_400_3_0.01,129.57765913009644,13.117919214142862,13.791308845419541,5.133357053690919
GB_400_3_0.05,131.40126848220825,10.593372185642973,11.66733749250028,10.13808717409962
GB_400_3_0.1,130.57022857666016,9.183095528032414,10.805600233539009,17.668385356046006
GB_400_3_0.2,131.19675087928772,7.6428175697655965,10.191452618440541,33.346799467740155
GB_400_3_0.5,130.55031609535217,5.882243714729375,10.577998987231798,79.82932194298687
GB_400_4_0.01,169.68089509010315,11.496388572128412,12.375507281402527,7.646911930285924
GB_400_4_0.05,172.97519421577454,9.071986575349976,10.751996292715031,18.51865303603851
GB_400_4_0.1,173.53548669815063,7.547718987102414,10.049477184574956,33.14588423002447
GB_400_4_0.2,173.84255647659302,6.030809137004581,9.748123875610409,61.63873958133861
GB_400_4_0.5,205.443208694458,4.607444543124566,10.453929132285019,126.89213151539367
