,Run_Time,Train_RMSE,Validation_RMSE,delta%
XGB_25_1_0.05,0.65798020362854,23.857783768360825,24.383161890480665,2.2021245863439063
XGB_25_1_0.1,0.726027250289917,18.709749768443103,19.19553792823405,2.5964439172259977
XGB_25_1_0.2,0.6759300231933594,16.52487783699245,16.99190877750942,2.82622930785896
XGB_25_1_0.5,0.7220804691314697,15.171854278996376,15.644108308045652,3.1126981604552824
XGB_25_1_0.7,0.5999150276184082,15.572481058854512,15.92083463360935,2.236981849188143
XGB_25_2_0.05,0.9400877952575684,21.65844136991847,22.36166575394268,3.2468836146303794
XGB_25_2_0.1,0.9090676307678223,16.20406667654869,16.833322252806763,3.8833188533392295
XGB_25_2_0.2,1.0300321578979492,14.532622372812224,15.158901921495946,4.309473766106885
XGB_25_2_0.5,1.099090814590454,13.42869348776188,13.993491383109646,4.205903544246428
XGB_25_2_0.7,0.7870244979858398,13.092315321371373,13.834877561138423,5.671741182057548
XGB_25_3_0.05,1.1549513339996338,20.112039541450848,20.880726720176742,3.8220249972243376
XGB_25_3_0.1,1.0969481468200684,14.478354881197312,15.192519596977641,4.932637179019543
XGB_25_3_0.2,1.1151583194732666,12.854788678872438,13.462687934560694,4.728971209673578
XGB_25_3_0.5,1.0618648529052734,11.55227623070849,12.465143387322273,7.902054438303527
XGB_25_3_0.7,1.0299584865570068,11.388180029606232,12.315685125673093,8.144454106412043
XGB_25_4_0.05,1.2424941062927246,19.03166821601873,19.927028041954056,4.704578788220533
XGB_25_4_0.1,1.828996181488037,13.052522095274236,13.910304440690672,6.571774704959142
XGB_25_4_0.2,1.2579891681671143,11.188616132857941,12.040219422492752,7.611337090508292
XGB_25_4_0.5,1.234708547592163,10.13552840584306,11.571641916468257,14.169103505223159
XGB_25_4_0.7,1.3330304622650146,9.978592634024697,11.78755237287139,18.12840552963911
XGB_50_1_0.05,0.9030492305755615,18.832672824674965,19.303913650496227,2.502251434028165
XGB_50_1_0.1,0.9186305999755859,16.60645388945157,17.0821686087096,2.864637582622061
XGB_50_1_0.2,0.8422942161560059,15.518842274424191,15.97245770683384,2.9229978911328263
XGB_50_1_0.5,0.8717105388641357,14.378568461921931,14.92752185215423,3.817858444573712
XGB_50_1_0.7,0.8762063980102539,14.65038608219279,15.108913728580356,3.129799063417828
XGB_50_2_0.05,1.3090746402740479,16.266710186435866,16.900018701594547,3.893279636141616
XGB_50_2_0.1,1.3619258403778076,14.489718158465749,15.080401457463964,4.0765685884173175
XGB_50_2_0.2,1.3609285354614258,13.414034354091843,14.157247642680796,5.540564970763188
XGB_50_2_0.5,1.749434471130371,12.37393033445416,13.044656765860378,5.420480100317331
XGB_50_2_0.7,1.9349350929260254,11.828081140194069,12.989954606030778,9.823008923133294
XGB_50_3_0.05,2.4061830043792725,14.492388685641926,15.174164184082644,4.7043693985117505
XGB_50_3_0.1,3.042010545730591,12.807921003432178,13.53617551957149,5.685969767803532
