,Run_Time,Train_RMSE,Validation_RMSE,delta%
RERF_10_5,1.3886094093322754,0.4635266441582676,0.3097710315411689,-33.17082514130515
RERF_10_5_l2,1.0013446807861328,0.46428233002087177,0.31336877727027773,-32.50469444827024
RERF_10_5_l1,1.240058183670044,0.431390399105173,0.3218145744245071,-25.400617377660115
RERF_10_5_en_0.25,5.741539001464844,0.6175686775474403,0.6056238901836533,-1.9341634053112158
RERF_10_5_en_0.5,4.585448980331421,0.592740542289725,0.5045764938249802,-14.873969667094444
RERF_10_5_en_0.75,4.151335716247559,0.5589344281653656,0.4714727541955916,-15.647931056395358
RERF_15_5,1.9376006126403809,0.45047915501570046,0.3325985769869297,-26.167820800645547
RERF_15_5_l2,1.614985466003418,0.4422442502017041,0.342703127262209,-22.508177979497805
RERF_15_5_l1,1.766521692276001,0.3649233260492674,0.37949569367019775,3.9932683335685035
RERF_15_5_en_0.25,6.40857458114624,0.4021291887279906,0.5796287530263428,44.1399354420942
RERF_15_5_en_0.5,5.393689393997192,0.3929193638429143,0.5792812004872618,47.430046415033225
RERF_15_5_en_0.75,5.068650722503662,0.37914945839200415,0.4878341673057298,28.66540001788849
RERF_20_5,2.3663814067840576,0.41150002943532193,0.3238850903580038,-21.291599710830432
RERF_20_5_l2,2.0743260383605957,0.41496146753237434,0.33743958854638484,-18.681705423634646
RERF_20_5_l1,2.363119602203369,0.2980686759977286,0.35715890350553225,19.824366753738964
RERF_20_5_en_0.25,7.128794193267822,0.3086808095095807,0.5980898162126445,93.75672143754734
RERF_20_5_en_0.5,6.185338020324707,0.30146109618145867,0.5110174608386537,69.51356818893032
RERF_20_5_en_0.75,5.693603754043579,0.3057587551948368,0.47577705210686977,55.60537319812584
RERF_25_5,3.179502487182617,0.39261317447799693,0.34351689069305213,-12.505001608828152
RERF_25_5_l2,2.542428493499756,0.3847404203313266,0.3456706893604731,-10.154828790073012
RERF_25_5_l1,2.9064066410064697,0.26429392995758966,0.40522260122703163,53.32270449497509
RERF_25_5_en_0.25,7.774024248123169,0.2864897533615816,0.6165860270152727,115.22097030712062
RERF_25_5_en_0.5,6.984402418136597,0.28225530964973444,0.53423983796492,89.27538993965659
RERF_25_5_en_0.75,6.16641092300415,0.2774443974038453,0.49158585391618065,77.18355768440088
RERF_30_5,3.6874539852142334,0.35961987546570995,0.3804735578123233,5.798812515467252
RERF_30_5_l2,3.302814483642578,0.3638501046045186,0.36382988065046135,-0.005558320253678541
RERF_30_5_l1,3.2881524562835693,0.2497365703212441,0.3714633237454651,48.74206179240789
RERF_30_5_en_0.25,7.8197548389434814,0.28430396993753354,0.6193343727145872,117.84232307788936
RERF_30_5_en_0.5,6.583283185958862,0.2860448140037822,0.5585751601476224,95.27540189567526
RERF_30_5_en_0.75,6.010556936264038,0.27394121045315506,0.5238469190458727,91.22603648400407
RERF_35_5,3.9690258502960205,0.3357099690873866,0.39506054585779965,17.679122527029833
RERF_35_5_l2,3.5730817317962646,0.3204268064991641,0.37191694530043423,16.06923570590978
RERF_35_5_l1,3.3964011669158936,0.24318090554271396,0.3720807825456329,53.00575582414636
RERF_35_5_en_0.25,7.695383787155151,0.28634392364817246,0.6173522457605927,115.59816527454112
RERF_35_5_en_0.5,6.168922185897827,0.27710728015544084,0.5315310293102488,91.81416995327268
RERF_35_5_en_0.75,6.106238842010498,0.26954983940668154,0.4860568816782592,80.32171072635073
RERF_40_5,4.516844749450684,0.27456649003738787,0.3952061651753477,43.93823700828614
RERF_40_5_l2,3.998549222946167,0.3243548794214004,0.35800094619514766,10.373226644151835
RERF_40_5_l1,3.392340898513794,0.24433726287438728,0.36670671448322834,50.0821897443251
RERF_40_5_en_0.25,7.775601625442505,0.2835970591877272,0.6006892490336612,111.81081734561803
RERF_40_5_en_0.5,6.2147557735443115,0.27951152887974295,0.5246882301228066,87.71613186250664
RERF_40_5_en_0.75,6.164775371551514,0.2739343321028615,0.48523086132958637,77.13400784951033
RERF_45_5,4.6950767040252686,0.2835654447552007,0.36933807747582165,30.247914302346558
RERF_45_5_l2,4.341306924819946,0.2695915258027439,0.36455955254682576,35.22663646837643
RERF_45_5_l1,3.385218620300293,0.2444430045165294,0.3706023225251535,51.61093411453841
RERF_45_5_en_0.25,7.564742565155029,0.28420417369938306,0.5987762345947875,110.68523618099395
RERF_45_5_en_0.5,6.575023412704468,0.28131419530460333,0.5466300025982973,94.31298232441257
RERF_45_5_en_0.75,6.136590957641602,0.27270326185888805,0.4918739757711363,80.36967083498233
RERF_50_5,4.842182874679565,0.2624749332279121,0.3911108405617982,49.008835149293674
RERF_50_5_l2,4.573369979858398,0.2600733456194827,0.360705991322861,38.69394822590374
RERF_50_5_l1,3.269887685775757,0.24123136823262323,0.44711630438823624,85.34749757629983
RERF_50_5_en_0.25,7.632411479949951,0.2837032040804233,0.5830185139761016,105.50297127093049
RERF_50_5_en_0.5,6.391685485839844,0.28150827171986503,0.534165575286787,89.75128937537818
RERF_50_5_en_0.75,5.785547733306885,0.27486163596534946,0.48406198955050045,76.11115056141335
RERF_1_10,0.6188919544219971,0.4810363264568282,0.2934589392358656,-38.99443283267241
RERF_1_10_l2,0.35059404373168945,0.4810940656158877,0.2941273500279749,-38.86281892680623
RERF_1_10_l1,0.328707218170166,0.7453214458158616,1.0278585265807578,37.90808413618352
RERF_1_10_en_0.25,4.964933395385742,1.2000679442407314,0.7295110729923743,-39.2108524776964
RERF_1_10_en_0.5,3.69256591796875,1.1724319383388961,0.8698314137766335,-25.809645290880393
RERF_1_10_en_0.75,3.432237148284912,1.1071317230287359,1.0274103006367183,-7.200717018019032
RERF_2_10,0.9011721611022949,0.4803250479576646,0.2933980205834742,-38.91677691367576
RERF_2_10_l2,0.5445702075958252,0.48020888040609805,0.29456121850672456,-38.65977275188599
RERF_2_10_l1,0.5185790061950684,0.5546247261964216,0.6754724229659722,21.789092887783042
RERF_2_10_en_0.25,5.258028745651245,1.1581477603957728,0.7101087157507003,-38.685827488192395
RERF_2_10_en_0.5,3.987827777862549,1.1428944078036634,0.710590136457094,-37.825390376818994
RERF_2_10_en_0.75,3.5836539268493652,0.979793139825408,0.7009974634836947,-28.45454463902377
