,Run_Time,Train_RMSE,Validation_RMSE,delta%
XGB_25_1_0.01,0.9273531436920166,14.2190573537032,2.356042279728527,-83.43039048847412
XGB_25_1_0.05,0.9938969612121582,6.095244981800074,4.444543966960803,-27.081782926988748
XGB_25_1_0.1,1.254685878753662,2.69143490875201,5.100874658461617,89.52249753001972
XGB_25_1_0.2,1.0093517303466797,1.1466525590161212,2.940164443427172,156.41284452807253
XGB_25_1_0.5,0.8475098609924316,1.25673253663342,1.1173943092423293,-11.087341445328933
XGB_25_1_0.7,0.9890527725219727,1.348173465576084,1.0609440527779004,-21.305078325024624
XGB_25_2_0.01,1.175001859664917,13.96929003781664,2.7527707223886497,-80.29412579353317
XGB_25_2_0.05,1.0848822593688965,5.205619294195546,2.369099460690742,-54.48957507644915
XGB_25_2_0.1,1.2899048328399658,1.5894261268876417,1.8571313455110139,16.842885246109745
XGB_25_2_0.2,1.4177775382995605,0.5912598589937695,0.49676296866457736,-15.982294230156413
XGB_25_2_0.5,0.9120984077453613,0.6618141840847989,0.5635599870170548,-14.846190884170394
XGB_25_2_0.7,0.9290511608123779,0.6167384742695806,0.5203116561232408,-15.634960711757213
XGB_25_3_0.01,1.1469767093658447,13.911231605724963,3.039088265442556,-78.15370808583285
XGB_25_3_0.05,1.1499691009521484,5.031378149398806,1.4419723764566965,-71.34040945364053
XGB_25_3_0.1,1.3703982830047607,1.413765482598641,0.7265783846482273,-48.6068663019906
XGB_25_3_0.2,1.1798985004425049,0.5120757397730329,0.37207190596177314,-27.340454338515155
XGB_25_3_0.5,1.2462184429168701,0.5193828681954986,0.35404632294403177,-31.833268938172456
XGB_25_3_0.7,1.2711591720581055,0.5090602430712271,0.4288921699039287,-15.748248710925434
XGB_25_4_0.01,1.5608413219451904,13.89506495821493,3.08660740984911,-77.78630456834048
XGB_25_4_0.05,1.4770524501800537,4.990202699396951,1.125004248933126,-77.4557404437884
XGB_25_4_0.1,1.379312515258789,1.3802819154424415,0.4385029995672982,-68.23091031901707
XGB_25_4_0.2,1.4002571105957031,0.48234564672301733,0.3442794409716489,-28.62391454952877
XGB_25_4_0.5,1.4112272262573242,0.48639284457129567,0.4278772736680239,-12.03051639356395
XGB_25_4_0.7,1.3414132595062256,0.47760665864667107,0.575574453572429,20.512233896268512
XGB_25_5_0.01,1.605708360671997,13.891712641131058,3.064030548437633,-77.9434643690689
XGB_25_5_0.05,1.7144157886505127,4.982780477189756,1.0954757911456199,-78.01476914023196
XGB_25_5_0.1,1.6795110702514648,1.3729738953108606,0.38839900196740584,-71.7111153173479
XGB_25_5_0.2,1.635627031326294,0.4641411378073635,0.3428538288907236,-26.131557631286462
XGB_25_5_0.5,1.6864919662475586,0.4569709162121967,0.3916237834811559,-14.300063836162508
XGB_25_5_0.7,1.6864914894104004,0.4564868115900307,0.45871236560229733,0.4875396081027229
XGB_50_1_0.01,1.0152859687805176,11.410079669190864,2.4368617260072813,-78.64290349709636
XGB_50_1_0.05,1.024261474609375,2.770340354389234,4.891539453554208,76.5681767514312
XGB_50_1_0.1,1.1289823055267334,1.1299627321800978,2.894332592044465,156.14407534134102
XGB_50_1_0.2,1.1220014095306396,0.7265374206597703,0.7083459189809163,-2.5038630030004976
XGB_50_1_0.5,1.063157320022583,1.0511399761466975,0.645085858954128,-38.62988054941034
XGB_50_1_0.7,0.9853651523590088,1.053733567273413,0.8150726743132372,-22.649073767074015
XGB_50_2_0.01,1.3932750225067139,10.949966878270684,2.2612750079204758,-79.3490242202669
XGB_50_2_0.05,1.494006633758545,1.6715903412781399,1.8393325953662778,10.034890125045708
XGB_50_2_0.1,1.4551098346710205,0.5389310103108625,0.5335235155253606,-1.0033742134049475
XGB_50_2_0.2,1.4620916843414307,0.5569289275549658,0.37885679254722493,-31.97394249020512
XGB_50_2_0.5,1.506971836090088,0.5603843190795849,0.46111337927740675,-17.714796153687484
XGB_50_2_0.7,1.4720642566680908,0.539295717228624,0.43766505773734804,-18.845070755158922
XGB_50_3_0.01,2.1971263885498047,10.846575582407318,2.4488753464939763,-77.42259455172243
XGB_50_3_0.05,2.5761139392852783,1.4989822112871038,0.7130963067359543,-52.42796736569323
XGB_50_3_0.1,2.52125883102417,0.4961256213169196,0.3489398908688571,-29.667028696758607
XGB_50_3_0.2,2.05051851272583,0.49349698474597065,0.36699242930072756,-25.634311729454996
XGB_50_3_0.5,1.938816785812378,0.4806259242571655,0.5027916055127855,4.611836386037285
XGB_50_3_0.7,1.8839643001556396,0.48129260127012147,0.6676132901040122,38.712560372254664
XGB_50_4_0.01,2.4025774002075195,10.819223101226351,2.4145172268880235,-77.68308126842916
XGB_50_4_0.05,2.43648624420166,1.4663694788607164,0.4311333599718548,-70.59858608712858
XGB_50_4_0.1,2.4863531589508057,0.4813447147650125,0.3240543740606977,-32.677275947883274
XGB_50_4_0.2,2.43249773979187,0.4622672118308439,0.4906736696885731,6.145029785959362
XGB_50_4_0.5,2.5062994956970215,0.4560669306494164,0.4367089634387048,-4.244545243205162
XGB_50_4_0.7,2.417537212371826,0.4505983611293243,0.5360355405168356,18.960827814238392
XGB_50_5_0.01,3.00895619392395,10.813698851081872,2.3811503699729726,-77.98024151805608
XGB_50_5_0.05,2.9132120609283447,1.4595640333927058,0.3977943820758335,-72.745671106243
XGB_50_5_0.1,3.0169355869293213,0.46688639173129354,0.31295556937327496,-32.96965280723156
XGB_50_5_0.2,2.9610838890075684,0.44312182635693925,0.3508556387673826,-20.821855774541618
XGB_50_5_0.5,3.095723867416382,0.4296655276989973,0.40112330993073814,-6.642892186653253
XGB_50_5_0.7,2.9241831302642822,0.42240367409104007,0.47526202285994257,12.513704783143059
XGB_75_1_0.01,1.3902840614318848,9.228440854218395,3.2237507045669744,-65.06722256237497
XGB_75_1_0.05,1.4371583461761475,1.6522439381867255,4.036658244286585,144.31369672426595
XGB_75_1_0.1,1.3234612941741943,0.7302179868887568,1.4329934752844558,96.24187585271868
XGB_75_1_0.2,1.819136619567871,0.691486361415365,0.4449242204943486,-35.65683355147339
XGB_75_1_0.5,1.3982627391815186,0.9463304782616114,0.6574516233639088,-30.526212727330392
XGB_75_1_0.7,1.311493158340454,0.8985358835411532,0.7655780953017007,-14.797159543084957
XGB_75_2_0.01,1.9567689895629883,8.597146670865857,2.216308545671447,-74.22041718583088
XGB_75_2_0.05,2.0684702396392822,0.7356554840811603,1.004805859946621,36.586470391317974
XGB_75_2_0.1,2.032567024230957,0.5015877652209525,0.36771493201579797,-26.68981232948988
XGB_75_2_0.2,2.075451374053955,0.5406082917664418,0.366358572419858,-32.232158107901284
XGB_75_2_0.5,1.967740774154663,0.5234938534022617,0.4047478298348723,-22.68336539113917
XGB_75_2_0.7,1.9607574939727783,0.505229053824241,0.6033355073066764,19.418212935268894
XGB_75_3_0.01,2.7855536937713623,8.46119598962031,2.0410005564881546,-75.87810802406737
XGB_75_3_0.05,2.703772783279419,0.6325495666514721,0.4176178605576912,-33.97863462804425
XGB_75_3_0.1,2.7277069091796875,0.47644385377797366,0.3377990056494869,-29.099934237601957
XGB_75_3_0.2,2.6838252544403076,0.4860925996175009,0.3711621743984513,-23.64373070264527
XGB_75_3_0.5,2.729703426361084,0.4669075493077761,0.48821149338819714,4.562775674114853
XGB_75_3_0.7,2.687814712524414,0.46329975371446674,0.6985960108258474,50.78704558440033
XGB_75_4_0.01,3.4717183113098145,8.42663950074398,1.885598717662,-77.6233608012361
XGB_75_4_0.05,3.581427812576294,0.6162084065890796,0.32643302894721316,-47.025547613975355
XGB_75_4_0.1,3.4757065773010254,0.46185857884835585,0.3733209406763996,-19.169858962612498
XGB_75_4_0.2,3.701106548309326,0.45633563539023453,0.5009527476179774,9.777257958298303
XGB_75_4_0.5,3.556492805480957,0.43972189926853233,0.42660558282810834,-2.982866321245927
XGB_75_4_0.7,3.52756929397583,0.4328268460689639,0.5484457451710849,26.712506433507837
XGB_75_5_0.01,4.313469171524048,8.419875180000195,1.8502054086904491,-78.02573827833862
XGB_75_5_0.05,4.4361419677734375,0.6046396835485722,0.3115780035760898,-48.46881340181505
XGB_75_5_0.1,4.4570841789245605,0.44703885734148074,0.31339260852774214,-29.895890842359123
XGB_75_5_0.2,4.455090522766113,0.4337695793127333,0.3598716195265555,-17.036224601840935
XGB_75_5_0.5,4.733346700668335,0.4077389441596647,0.4102891659235093,0.625454546437912
XGB_75_5_0.7,4.726364374160767,0.3968617017320789,0.509475711058153,28.376134264046414
XGB_100_1_0.01,1.7194032669067383,7.531963424127497,3.936382572517037,-47.73763027171062
XGB_100_1_0.05,1.6535801887512207,1.1465764381141357,3.002947097136173,161.90553000333375
XGB_100_1_0.1,1.7592968940734863,0.59827624915589,0.789685239993626,31.99341292718802
XGB_100_1_0.2,1.6984591484069824,0.6778513478771225,0.42277721028407766,-37.62980458648928
XGB_100_1_0.5,1.6974618434906006,0.8744714958855647,0.6249669890998444,-28.532034258366615
XGB_100_1_0.7,1.6825025081634521,0.8054661353755965,0.7514883744632131,-6.701431449655303
XGB_100_2_0.01,2.6489179134368896,6.763058439410821,2.3247674890762,-65.62550050537892
XGB_100_2_0.05,2.5013136863708496,0.5319138959472623,0.5525862721451303,3.8864140146317205
XGB_100_2_0.1,2.675847053527832,0.4955724918186836,0.3466045864915856,-30.059760738616884
XGB_100_2_0.2,2.5621519088745117,0.5251388621737972,0.36314575664988397,-30.8476704339396
XGB_100_2_0.5,2.567136287689209,0.49848716721909114,0.3819864594234035,-23.37085394707547
XGB_100_2_0.7,2.5102901458740234,0.49557233982202414,0.7006647121938284,41.38495147761061
XGB_100_3_0.01,3.464736223220825,6.604879696125008,1.7405616087520743,-73.64733819795025
XGB_100_3_0.05,3.530561685562134,0.4956116997073549,0.34542091349466325,-30.30412443882483
XGB_100_3_0.1,3.5365471839904785,0.47186289421787364,0.35802190441181597,-24.125861813048978
XGB_100_3_0.2,3.6442573070526123,0.477681709945101,0.3740000407816138,-21.70517878430035
XGB_100_3_0.5,3.5325558185577393,0.457977347463209,0.5563679171342674,21.483719711478184
XGB_100_3_0.7,3.533554792404175,0.45061958694245213,0.7168261444268567,59.075673849570435
XGB_100_4_0.01,4.4899961948394775,6.566147498058884,1.475591253068314,-77.52729049256759
XGB_100_4_0.05,4.54684591293335,0.4838233512868461,0.3191663064447858,-34.03247164571838
XGB_100_4_0.1,4.80515456199646,0.45742155472914936,0.37806734696092886,-17.34815662878154
XGB_100_4_0.2,4.519916296005249,0.44938790489968283,0.5002310360078558,11.313862824039001
XGB_100_4_0.5,4.667521953582764,0.4270004803205459,0.43058670465296395,0.8398642384959178
XGB_100_4_0.7,4.620647430419922,0.41747117825175983,0.5476800153618056,31.18989858301597
XGB_100_5_0.01,5.670842409133911,6.558786211936197,1.4396355325684458,-78.0502750654003
XGB_100_5_0.05,5.962060928344727,0.46962336957055334,0.3126472221790182,-33.42596590435477
XGB_100_5_0.1,5.764589548110962,0.4417553653437401,0.3145733288861299,-28.790150937645528
XGB_100_5_0.2,5.669842958450317,0.4263175682545048,0.36221816045821115,-15.035600821880115
XGB_100_5_0.5,5.7496302127838135,0.38948184063854163,0.4125391324112249,5.919991477621055
XGB_100_5_0.7,5.635932683944702,0.37920858934693047,0.5258212881410158,38.6628106305768
XGB_150_1_0.01,2.3756496906280518,5.181657679905614,4.812005170922084,-7.133865874950344
XGB_150_1_0.05,2.320795774459839,0.7175638868460473,1.577615364596859,119.85712959037679
XGB_150_1_0.1,2.3158082962036133,0.543281713928435,0.4038808496747527,-25.659038520859408
XGB_150_1_0.2,2.4414737224578857,0.6601306231544196,0.4060757931929708,-38.48553923274358
XGB_150_1_0.5,2.3936007022857666,0.7831792731061316,0.5927524740621871,-24.31458614688581
XGB_150_1_0.7,2.376647472381592,0.696217011870975,0.7308997851520143,4.981603823186501
XGB_150_2_0.01,3.6921300888061523,4.217977180769864,2.3762225446168346,-43.664404932054964
XGB_150_2_0.05,3.680161952972412,0.4867587779184599,0.3668571079970674,-24.632667218479625
XGB_150_2_0.1,3.708087205886841,0.49111902375576855,0.3337816287078046,-32.0365099777131
XGB_150_2_0.2,3.7569565773010254,0.5088403303069987,0.36268067602165077,-28.724070318318798
XGB_150_2_0.5,3.6851487159729004,0.48382358635937156,0.3697068270007975,-23.586439887577352
XGB_150_2_0.7,3.7619423866271973,0.4757116813096942,0.7549767198502798,58.70468384794204
XGB_150_3_0.01,5.074434518814087,4.03832648870292,1.2787401955747606,-68.33489815268794
XGB_150_3_0.05,5.102361440658569,0.47258796541041886,0.3307223784249085,-30.01887423483314
XGB_150_3_0.1,5.28886079788208,0.4669014120680971,0.3707301939207918,-20.597756970004365
XGB_150_3_0.2,5.188129663467407,0.46775964835557393,0.3757479340727322,-19.670725041442168
XGB_150_3_0.5,5.217054128646851,0.44178984352603173,0.5690662500458114,28.8092649446071
XGB_150_3_0.7,5.163197040557861,0.43385709825998353,0.7604392703512551,75.27413367236676
XGB_150_4_0.01,6.658200740814209,3.9972413949216303,0.9255499951738242,-76.84528143960216
XGB_150_4_0.05,6.725022077560425,0.460996873371932,0.34505289558285396,-25.15070806034177
XGB_150_4_0.1,6.675155162811279,0.45136499565398863,0.3979289707479887,-11.838761406071324
XGB_150_4_0.2,6.92149806022644,0.4381121652752009,0.507086768632303,15.74359463718053
XGB_150_4_0.5,6.634263515472412,0.40540689084075116,0.44990595397719974,10.976395355334096
XGB_150_4_0.7,6.708068132400513,0.39047132636396636,0.5668294639839672,45.16545152296631
XGB_150_5_0.01,8.301806926727295,3.9899351913126178,0.8850290155379302,-77.81846137589089
XGB_150_5_0.05,8.560115575790405,0.44603267721497947,0.31330033278444946,-29.758435023036547
XGB_150_5_0.1,8.454399347305298,0.43434834699736663,0.32029547698060007,-26.258387030872722
