,Run_Time,Train_AUC,Validation_AUC,delta%
LRF_30_2_l2,354.28442549705505,0.7771006494887771,0.7780217302132506,0.11852785415627194
LRF_30_3,396.4345397949219,0.7792465522515225,0.7799126177894615,0.08547558356395907
LRF_30_3_l2,365.784033536911,0.7802175698673796,0.7812681422543796,0.13465120853130622
LRF_30_4,406.58624386787415,0.7806575528550828,0.781049321946186,0.05018450019095682
LRF_30_4_l2,417.0366590023041,0.7818171650417319,0.7823984779788519,0.07435407702885473
LRF_30_5,391.928475856781,0.7800183529809203,0.7806933363433326,0.0865342924089955
LRF_30_5_l2,413.9508423805237,0.7805964542511923,0.7814178614126173,0.10522814406234232
LRF_35_1,299.0125677585602,0.7739102780065603,0.775232820489096,0.1708909314323003
LRF_35_1_l2,293.82820892333984,0.7733342698644923,0.7746086409280012,0.16478916209574143
LRF_35_2,409.650639295578,0.7806938100736812,0.7818305895028375,0.14561143107423313
LRF_35_2_l2,404.90147948265076,0.7779681141799024,0.779661467317535,0.21766356573851225
LRF_35_3,426.88491439819336,0.7798258843758595,0.7806825636887755,0.10985520358838159
LRF_35_3_l2,448.5152733325958,0.7799427557727823,0.7808140315545814,0.11171022172465123
LRF_35_4,433.1234447956085,0.7778740620508792,0.7778269684268988,-0.006054145044533588
LRF_35_4_l2,377.20559763908386,0.7781724990754166,0.7794242737162917,0.16086081715331838
LRF_35_5,432.6556599140167,0.7789854471885787,0.7791227125890656,0.01762104811872627
LRF_35_5_l2,448.3116617202759,0.7791395739005051,0.7795296578499993,0.05006599107029167
LRF_40_1,375.5450699329376,0.776979800359258,0.7781829906299377,0.15485476844100624
LRF_40_1_l2,350.5850121974945,0.7737898098556802,0.7750472575493311,0.1625050727775038
LRF_40_2,480.940110206604,0.7814718259398139,0.782835776993509,0.1745361775589054
LRF_40_2_l2,432.24478697776794,0.7796130818812997,0.7801169444242533,0.06462982146703547
