,Run_Time,Train_AUC,Validation_AUC,delta%
RF_15_50,3.742849349975586,0.9998050178376453,0.7494130123272597,-25.044083700632708
RF_15_55,3.73234224319458,0.999778183077432,0.7490051642617539,-25.08286568564339
RF_15_60,4.072305679321289,0.9997772413388136,0.750837210939971,-24.899549630224033
RF_20_1,0.5106542110443115,0.7409146575521428,0.7468202063962533,0.7970619536157485
RF_20_3,0.8447563648223877,0.782977429287975,0.7840376172801088,0.13540466844592505
RF_20_5,1.2495553493499756,0.7882317553657978,0.7869833465984606,-0.1583809277967841
RF_20_7,1.6753675937652588,0.7960846691120717,0.7900042648975992,-0.7637886333440285
RF_20_10,2.307581901550293,0.8203228947711029,0.7901459076149345,-3.6786718191729513
RF_20_12,2.8502559661865234,0.848481980129669,0.7909783056305311,-6.777241691137621
RF_20_15,4.011135101318359,0.8996870838710093,0.782183329889256,-13.060513603927665
RF_20_20,4.074420928955078,0.9671335746997577,0.7756308109046788,-19.80106665767757
RF_20_22,3.2326176166534424,0.9882129125906235,0.7687615661160754,-22.20688919144471
RF_20_25,4.7214133739471436,0.9957441112920753,0.7633696634093234,-23.336763456348567
RF_20_27,4.694803237915039,0.9980993381467752,0.7611383819092215,-23.741219654301336
RF_20_30,4.7889790534973145,0.9993958727037562,0.7594348750819814,-24.010605224192748
RF_20_32,5.611456871032715,0.9997157871172879,0.7563207971110448,-24.346418566428788
RF_20_35,5.518110513687134,0.9998923284482044,0.7539762258371981,-24.59425836306384
RF_20_37,5.137657165527344,0.9998847195834003,0.7535657547584084,-24.6347363851725
RF_20_40,5.131216764450073,0.9999332295484399,0.7548155778880127,-24.513401936959326
RF_20_42,5.188366174697876,0.9999223468597973,0.7541010812695159,-24.584035586590293
RF_20_45,5.09833836555481,0.9999132174619039,0.7580336003853657,-24.19006098254258
RF_20_47,5.934768199920654,0.999931003415859,0.754395127158682,-24.555281856288413
RF_20_50,4.97545051574707,0.9999243503791202,0.7582143931009725,-24.17282439281568
RF_20_55,5.711817264556885,0.9999365033722787,0.7562248680252216,-24.37271111967023
RF_20_60,5.536054372787476,0.999939461028933,0.7536960270181592,-24.625834223742956
RF_25_1,0.6103677749633789,0.7371989480868679,0.7415155219312094,0.5855371681611288
RF_25_3,1.0807311534881592,0.7828821344697516,0.7834804648584662,0.07642662443943075
RF_25_5,1.6065952777862549,0.7879280505789225,0.7867065881968452,-0.15502207101013246
RF_25_7,2.021304130554199,0.7959043444829235,0.7895443469683907,-0.7990906895557488
RF_25_10,2.76112699508667,0.8213146554339916,0.7910475409811666,-3.685203259502482
RF_25_12,4.102018117904663,0.8492997254176486,0.7906545525909161,-6.905120898030833
RF_25_15,4.390362739562988,0.9032078359713558,0.7848046351645943,-13.109186622525769
RF_25_20,5.059095859527588,0.9743347422013583,0.7776630483967424,-20.185228472944186
RF_25_22,5.366035223007202,0.9873336606683767,0.770850241093961,-21.92606493612979
RF_25_25,7.096174001693726,0.9972104693317786,0.7681409733731457,-22.97102798290217
RF_25_27,7.431325197219849,0.9987548197855616,0.7614208499397523,-23.762986184814228
RF_25_30,6.433935642242432,0.999628961183696,0.7622046551092553,-23.751243240621825
RF_25_32,6.297120809555054,0.9998926649041918,0.7601129179158616,-23.980548653320263
RF_25_35,6.428919553756714,0.9999555117266308,0.7628646662518157,-23.71013937064345
RF_25_37,6.13918137550354,0.9999604898099439,0.7569293727931156,-24.30407196018512
RF_25_40,7.116985082626343,0.9999729815134014,0.7582777968220742,-24.170171510587767
RF_25_42,6.514695167541504,0.9999755176138101,0.7637836969061547,-23.619760338859873
RF_25_45,6.2291834354400635,0.999978054277797,0.7581621158362195,-24.182124538345143
RF_25_47,6.327568054199219,0.9999711752463327,0.7609291508495917,-23.904891492282815
RF_25_50,6.548690319061279,0.9999779815762517,0.7578840642280549,-24.209924799202827
RF_25_55,6.841759920120239,0.9999718025085004,0.7582454178580943,-24.17332009202842
RF_25_60,6.199882984161377,0.9999797760081853,0.7598956958157619,-24.008893574909482
RF_30_1,0.6760702133178711,0.7440153869021581,0.7500356180803843,0.8091541229130448
RF_30_3,1.2601292133331299,0.7839890989026499,0.7845213985301707,0.06789630471467417
RF_30_5,1.8631701469421387,0.7872687371742075,0.7863913264002335,-0.1114499703269584
RF_30_7,2.44504976272583,0.7961912360512449,0.7896440458733059,-0.8223137710495382
RF_30_10,3.305807590484619,0.8210398999514926,0.7910378419320466,-3.6541534730795098
