,Run_Time,Train_RMSE,Validation_RMSE,delta%
RERF_1_5,0.1697378158569336,16.210177260096927,52.65594235021349,224.83261290320178
RERF_1_5_l2,0.0927114486694336,16.15714238742792,51.15210539165741,216.59128925830052
RERF_1_5_l1,0.30243372917175293,18.097876014358846,34.72709233729086,91.88490577423784
RERF_1_5_en_0.25,1.2337729930877686,18.42891542763497,32.120503248792865,74.2940509707194
RERF_1_5_en_0.5,1.0478508472442627,18.50166478577867,32.43625167977343,75.31531381276348
RERF_1_5_en_0.75,0.5715339183807373,18.260097984812234,33.46512815575076,83.26915980179983
RERF_2_5,0.2707834243774414,15.829699465318322,52.59673116732057,232.2661386121451
RERF_2_5_l2,0.14612150192260742,15.755073679334043,51.02627801579465,223.8720367441119
RERF_2_5_l1,0.4009284973144531,17.729915817887402,34.59446822075667,95.1191905031772
RERF_2_5_en_0.25,1.3267247676849365,17.660108435170095,31.818763695495196,80.17309357018527
RERF_2_5_en_0.5,0.918389081954956,17.99696111426558,32.19430510031035,78.88745158642932
RERF_2_5_en_0.75,0.5225272178649902,17.55219540215787,33.0958395716791,88.55669512208308
RERF_3_5,0.21442723274230957,15.407664154172974,52.408932159164465,240.14845881080655
RERF_3_5_l2,0.1516256332397461,15.376378468846381,50.955114767087224,231.38566971621992
RERF_3_5_l1,0.3807373046875,16.94490889474202,34.168171376990045,101.64269745700655
RERF_3_5_en_0.25,1.390038013458252,16.494478290783135,31.14581815118294,88.82572459770826
RERF_3_5_en_0.5,0.8757433891296387,17.042671630915315,31.70064050238524,86.00745932862104
RERF_3_5_en_0.75,0.5103855133056641,16.87682249773262,32.77172186628721,94.18182463369543
RERF_4_5,0.26000452041625977,15.011507179907591,52.35710770473359,248.77981988918384
RERF_4_5_l2,0.1865217685699463,14.737730380389662,50.75980862481561,244.42079828219474
RERF_4_5_l1,0.4037966728210449,15.902000179925228,33.606354615662674,111.334135551624
RERF_4_5_en_0.25,1.4627509117126465,15.829933843543667,30.783211941933267,94.46203784666088
RERF_4_5_en_0.5,0.9471783638000488,15.308941520200014,30.805168280059068,101.22337157936046
RERF_4_5_en_0.75,0.6125872135162354,16.10922966964859,32.37723614213898,100.9856262906286
RERF_5_5,0.3477823734283447,14.21044584891285,52.157831954036396,267.03867358269173
RERF_5_5_l2,0.24722719192504883,13.999078133982557,50.63419632040173,261.6966477063083
RERF_5_5_l1,0.45664334297180176,15.262845685226106,33.45034982691359,119.16194736406426
RERF_5_5_en_0.25,1.241828441619873,14.89928212129019,30.410243757496985,104.10542944241959
RERF_5_5_en_0.5,0.9080419540405273,15.167097161617761,30.827411611170334,103.25188981569235
RERF_5_5_en_0.75,0.6048679351806641,14.68146298722078,31.823699140009534,116.76108959788212
RERF_7_5,0.3384523391723633,12.860075460618077,51.858427001161424,303.2513429642738
RERF_7_5_l2,0.28479623794555664,12.94804684328721,50.38221904022006,289.1105712699845
RERF_7_5_l1,0.48952436447143555,12.974863549970012,32.49251547273708,150.4266449323252
RERF_7_5_en_0.25,1.2953875064849854,13.056128882976578,29.855348301276404,128.66922170325486
RERF_7_5_en_0.5,0.9494874477386475,13.246108041338879,30.039594821685128,126.78053604829886
RERF_7_5_en_0.75,0.6806221008300781,13.122748733080437,31.352210936787884,138.91496800326422
RERF_10_5,0.432816743850708,10.293740526089167,51.601550284604436,401.2905673483988
RERF_10_5_l2,0.35308408737182617,10.556817847973853,49.97352178241896,373.37675521236986
RERF_10_5_l1,0.7344863414764404,10.092203486171437,31.93337179397296,216.41624980836727
RERF_10_5_en_0.25,1.343928575515747,9.971011012078488,29.06535166284773,191.49854139804992
RERF_10_5_en_0.5,1.0949859619140625,10.436333600467037,29.07546630292965,178.5984754418783
RERF_10_5_en_0.75,0.7478766441345215,10.43727749971944,30.498235314771588,192.2048907446544
RERF_15_5,0.591867208480835,7.686754228910548,51.119394181379185,565.0322445475714
RERF_15_5_l2,0.5450878143310547,7.597064076639277,49.66614102899967,553.7544047011717
RERF_15_5_l1,0.7075300216674805,7.257999531431059,31.522290952523456,334.3110083710381
RERF_15_5_en_0.25,1.5649261474609375,6.8114045913675545,27.956537759662172,310.4371922803255
RERF_15_5_en_0.5,1.3724746704101562,6.88632838370969,28.742162484365746,317.3800737176324
RERF_15_5_en_0.75,1.1525416374206543,6.987127013024133,30.110185423280303,330.9380002274807
RERF_20_5,0.9188337326049805,6.238468532975846,51.30694222284369,722.4284846776246
RERF_20_5_l2,0.7759249210357666,6.278903366829248,49.91458460592061,694.9570440853388
RERF_20_5_l1,1.0068817138671875,6.10903262333489,31.56244593504341,416.652109770755
RERF_20_5_en_0.25,1.698559284210205,6.006895537773127,28.365325059184453,372.2127242069542
RERF_20_5_en_0.5,1.3383867740631104,5.98100606468459,28.632677948704902,378.72678340470554
RERF_20_5_en_0.75,1.0469090938568115,6.056775111950399,30.15474813487737,397.86804986997373
RERF_25_5,0.7881064414978027,5.964287318393014,50.99643690505866,755.0298498832024
RERF_25_5_l2,0.7163791656494141,5.867840933790329,49.78771070456795,748.4843278191524
RERF_25_5_l1,0.9638917446136475,5.842636648505396,31.46920387655689,438.6130572505655
RERF_25_5_en_0.25,1.8821015357971191,5.860028473584599,28.350080249977776,383.78741464776425
RERF_25_5_en_0.5,1.522477149963379,5.838008346855425,28.690566109247,391.44441742192504
RERF_25_5_en_0.75,1.085047721862793,5.908278500815861,30.084090368643757,409.1853805552584
RERF_30_5,0.8299248218536377,5.932492961511018,51.20255040084909,763.0865764703359
RERF_30_5_l2,0.7816290855407715,5.834389354830203,49.76387773423623,752.940637104335
RERF_30_5_l1,0.9237203598022461,5.845968502754311,31.4393734616845,437.79580657801927
RERF_30_5_en_0.25,1.7773141860961914,5.8124371528848,28.351367914563554,387.7707434736278
RERF_30_5_en_0.5,1.4603381156921387,5.779765545734517,28.62568406943832,395.2741394599328
RERF_30_5_en_0.75,1.0744435787200928,5.822323078543333,29.983378676630107,414.9727741341958
RERF_1_10,0.19275903701782227,16.135441545182886,52.63548787999745,226.2103967381753
RERF_1_10_l2,0.13197088241577148,16.163660586252853,51.14804895153636,216.4385238021988
RERF_1_10_l1,0.36006999015808105,18.070269913011067,34.73945414405332,92.24645957855894
RERF_1_10_en_0.25,1.15488862991333,18.466049760907286,32.17760534391488,74.25278151277931
RERF_1_10_en_0.5,0.8618659973144531,18.379258974360695,32.35191239073732,76.02403032607928
RERF_1_10_en_0.75,0.5011165142059326,18.424405550338587,33.564006919158835,82.17145094562915
RERF_2_10,0.40192461013793945,15.806349308373122,52.55067543882651,232.46560868415554
RERF_2_10_l2,0.18045592308044434,15.852778512326239,51.071836503106745,222.16331328540372
RERF_2_10_l1,0.41025495529174805,17.441870698662584,34.424175924690864,97.36515950281904
RERF_2_10_en_0.25,1.1687560081481934,17.570833694881518,31.689440982643376,80.3525178880652
RERF_2_10_en_0.5,0.9686570167541504,17.804995099516145,32.071273258466235,80.1251451023302
RERF_2_10_en_0.75,0.5481448173522949,17.549282310733535,33.06870356950435,88.43336715415872
RERF_3_10,0.3168008327484131,15.276480837163989,52.43090455001433,243.21323810692448
RERF_3_10_l2,0.2253873348236084,15.401040351418462,50.93600977680382,230.73096761357763
RERF_3_10_l1,0.4747447967529297,16.34669137853601,33.930198958620416,107.56615618970082
RERF_3_10_en_0.25,1.3393833637237549,16.865011534091934,31.26162483209704,85.36379159245126
RERF_3_10_en_0.5,1.1990721225738525,17.05985716167983,31.674199761034696,85.66509356351398
RERF_3_10_en_0.75,0.744579553604126,16.581467605568022,32.570964368798116,96.42992492329722
RERF_4_10,0.5274569988250732,14.728616770450813,52.25701011096158,254.7991703864673
RERF_4_10_l2,0.40345001220703125,14.779054132321463,50.782954809521,243.61437717762877
RERF_4_10_l1,0.6921401023864746,15.852993611799498,33.586383341922996,111.8614576172188
RERF_4_10_en_0.25,1.4298663139343262,15.674389012888403,30.709797297597525,95.92340902312765
RERF_4_10_en_0.5,0.9886133670806885,15.640712620635496,31.004344778277485,98.22846650460195
RERF_4_10_en_0.75,0.6926352977752686,15.724549732997922,32.24983922863355,105.09229056624339
RERF_5_10,0.4854869842529297,14.086403117300204,52.126155607379154,270.0458887433121
RERF_5_10_l2,0.37671875953674316,14.041458627617684,50.65340808167259,260.74178206845306
RERF_5_10_l1,0.5564842224121094,14.773429018123265,33.28000991767443,125.2693662172016
RERF_5_10_en_0.25,1.4190680980682373,14.768293465985428,30.370527742230983,105.64683260243218
RERF_5_10_en_0.5,1.0432884693145752,14.705452970390676,30.579832424844536,107.94893218465837
RERF_5_10_en_0.75,0.7849991321563721,14.695100865477265,31.76625268896153,116.16900067415652
RERF_7_10,0.6112229824066162,12.508871963191973,51.70981611451813,313.3851259064529
RERF_7_10_l2,0.4631373882293701,12.750158501227807,50.34239631391464,294.83741562167086
RERF_7_10_l1,0.7618656158447266,12.976188449132446,32.703650958824376,152.0281751997125
RERF_7_10_en_0.25,1.5304803848266602,12.766972116232104,29.53897421810302,131.37024150422295
RERF_7_10_en_0.5,1.220898151397705,12.971260388818202,29.94341581866232,130.8443044168234
RERF_7_10_en_0.75,0.9319205284118652,12.778894202247244,30.958883279920187,142.26574529802338
RERF_10_10,0.7831785678863525,10.073344806130137,51.40132610344402,410.2706905472324
RERF_10_10_l2,0.695152997970581,10.13163598756692,49.73312858667427,390.86967443070876
RERF_10_10_l1,0.9020931720733643,10.123357376194303,31.984646245086598,215.94899850419642
RERF_10_10_en_0.25,1.6615312099456787,9.818978940426861,28.77641541098552,193.06932610382526
RERF_10_10_en_0.5,1.3271286487579346,9.655070888037,28.859017018717953,198.9001049642771
RERF_10_10_en_0.75,1.1696653366088867,9.824565736885992,30.191371337443364,207.30489413990995
RERF_15_10,1.056244134902954,7.302840193785248,51.35793870238256,603.2597912533868
RERF_15_10_l2,1.0745370388031006,7.389961594433973,49.72674156825207,572.8958051108904
RERF_15_10_l1,1.2111661434173584,7.042964717482313,31.720118947573017,350.38020521153743
RERF_15_10_en_0.25,2.047595977783203,6.407299450540485,28.191883058009516,339.99633973141994
RERF_15_10_en_0.5,2.2128429412841797,6.347023810765379,28.434643335841365,347.99963232550834
RERF_15_10_en_0.75,1.6290216445922852,6.542272443440033,29.959761408981656,357.9412072485983
RERF_20_10,1.5213487148284912,6.0232874904937885,51.3641661784773,752.7596642123166
RERF_20_10_l2,1.2343220710754395,5.866885907472861,49.75491736682882,748.0634897544917
RERF_20_10_l1,1.418724775314331,5.585598592739416,31.307820807379493,460.5096801634792
RERF_20_10_en_0.25,2.2264089584350586,5.491336449005348,28.176040092195215,413.0998683808342
RERF_20_10_en_0.5,1.952862024307251,5.436090509061329,28.374723499177684,421.96929855896116
RERF_20_10_en_0.75,1.7126984596252441,5.520243567084469,29.725727143524693,438.48578930049666
RERF_25_10,1.5096840858459473,5.573656869120076,50.990948378505436,814.8562528312848
RERF_25_10_l2,1.4006495475769043,5.508951242339079,49.82412410662847,804.4212212971654
RERF_25_10_l1,1.6389572620391846,5.39521101877221,31.209032501624844,478.4580509091392
RERF_25_10_en_0.25,2.391969680786133,5.349537010334354,28.143257015282753,426.0877148978498
RERF_25_10_en_0.5,2.0697972774505615,5.363047843560243,28.354989396244427,428.71035693429604
RERF_25_10_en_0.75,1.7852542400360107,5.328642670442351,29.766814426560202,458.6190755795068
RERF_30_10,1.5835411548614502,5.4829390632154205,50.98699604565113,829.9208956692338
RERF_30_10_l2,1.4547581672668457,5.466202838916835,49.5393603739314,806.2847068395282
RERF_30_10_l1,1.6603550910949707,5.4027412919574,31.350816864719235,480.2761074528687
RERF_30_10_en_0.25,2.946613311767578,5.312979192628274,28.167313661782757,430.16043617985054
RERF_30_10_en_0.5,2.542855739593506,5.302652446670012,28.430494220193058,436.15609369320424
RERF_30_10_en_0.75,2.0353565216064453,5.283728840487439,29.624756982260877,460.6789802545566
RERF_1_15,0.24428725242614746,16.166610846692482,52.648235982110585,225.66031607596872
RERF_1_15_l2,0.1550915241241455,16.17524487353392,51.16410187299036,216.3111425701228
RERF_1_15_l1,0.38827013969421387,18.126718688582354,34.79285867904367,91.94239882455378
RERF_1_15_en_0.25,1.259037971496582,18.363973399982534,32.09197210547951,74.75505658002116
RERF_1_15_en_0.5,0.8615295886993408,18.247401811383607,32.31703575876993,77.10486179248277
RERF_1_15_en_0.75,0.5703394412994385,18.2951627145319,33.46033944603251,82.89172918617919
RERF_2_15,0.34970617294311523,15.831951250765437,52.57192754690487,232.0622121317051
RERF_2_15_l2,0.26189661026000977,15.859849535473236,51.06155400370481,221.95484509167005
RERF_2_15_l1,0.4807107448577881,17.374036037915225,34.394798484272606,97.96665788659067
RERF_2_15_en_0.25,1.309567928314209,17.51002040332091,31.70131400529867,81.04669940468071
RERF_2_15_en_0.5,1.0596060752868652,17.5038779141236,31.876182766386265,82.10926128927055
RERF_2_15_en_0.75,0.7285623550415039,17.37723757509437,33.001947811205554,89.91481050190069
RERF_3_15,0.4428431987762451,15.315362601774835,52.440212781115456,242.402685098937
RERF_3_15_l2,0.3435039520263672,15.425785241317524,50.943615631699224,230.24973986574255
RERF_3_15_l1,0.5863494873046875,16.717897751013577,34.11052848901114,104.03599182763918
RERF_3_15_en_0.25,1.3605515956878662,16.716388647808305,31.23815269837722,86.87141915950173
RERF_3_15_en_0.5,1.1260440349578857,16.88905802514524,31.55372352761115,86.82938669896483
RERF_3_15_en_0.75,0.7278614044189453,16.79364466227378,32.678006078937905,94.58555147559883
RERF_4_15,0.5432834625244141,14.731091642916757,52.2792949804119,254.8908407310715
RERF_4_15_l2,0.4620184898376465,14.802386413166642,50.77763050779452,243.0367853566374
RERF_4_15_l1,0.6622970104217529,15.911886978417407,33.69987619952835,111.79057044106865
RERF_4_15_en_0.25,1.4556550979614258,15.552133508629629,30.65621556330561,97.1190354448473
RERF_4_15_en_0.5,1.1197264194488525,15.551957606028589,30.92156226205523,98.8274598309652
RERF_4_15_en_0.75,0.8652763366699219,15.446407621081883,32.08195296150797,107.69847428939545
