,Run_Time,Train_AUC,Validation_AUC,delta%
GB_200_3_0.1,35.294317960739136,0.7991991644151055,0.7931183428685356,-0.7608643523820778
GB_200_3_0.3,35.188926219940186,0.8104210221091508,0.7903164278785173,-2.4807592204741358
GB_200_3_0.5,34.88890624046326,0.820472776614523,0.7862259911629097,-4.174030684226252
GB_200_3_0.7,35.09638047218323,0.8241959410878438,0.7794111220496865,-5.4337587466211525
GB_200_4_0.1,46.48572516441345,0.8075260623654728,0.7930824990870085,-1.7886188386483786
GB_200_4_0.3,46.10073566436768,0.8302496691211789,0.7865403013547022,-5.264605261781456
GB_200_4_0.5,45.850425243377686,0.8457961393356017,0.7751321089790527,-8.354735505420695
GB_200_4_0.7,45.69507646560669,0.8574163085061682,0.7629134176987127,-11.02182100689256
GB_200_5_0.1,57.59904742240906,0.8202691587484878,0.7920447252313064,-3.440874646590927
GB_200_5_0.3,57.31876659393311,0.8581464912642814,0.7784732056997029,-9.284345548881552
GB_200_5_0.5,57.62198042869568,0.8877341862169124,0.7619096698153318,-14.173670266972923
GB_200_5_0.7,57.15417909622192,0.9038402909455868,0.7406809523046148,-18.05178860418764
GB_200_6_0.1,69.65880727767944,0.8406014488135224,0.7896418010619373,-6.062284073327826
GB_200_6_0.3,85.38059711456299,0.904826998005728,0.7669480025314641,-15.23816108252231
GB_200_6_0.5,80.77468299865723,0.9354820756268118,0.7447574443496012,-20.38784453987717
GB_200_6_0.7,73.15313625335693,0.951361062419486,0.7199955401454134,-24.31942313107367
GB_200_7_0.1,81.11713814735413,0.8691773743981959,0.7858270735426313,-9.589561729362202
GB_200_7_0.3,83.11134696006775,0.9496069161590724,0.7539216915610147,-20.60697129182214
GB_200_7_0.5,80.27868270874023,0.9762956229134204,0.7341001047765707,-24.807600531291957
GB_200_7_0.7,81.41336393356323,0.9887335497706796,0.7189960134834107,-27.28111495254005
GB_300_3_0.1,52.31414103507996,0.8021381170472062,0.7931146340497527,-1.124928837775508
GB_300_3_0.3,52.06815361976624,0.818019611197818,0.7890459988445565,-3.541921484111571
GB_300_3_0.5,52.584617137908936,0.8315389695926385,0.7818944934264725,-5.970192376009296
GB_300_3_0.7,52.04586219787598,0.838701502140613,0.7710464546876652,-8.066641979330218
GB_300_4_0.1,68.95190763473511,0.8135948751240389,0.7930351872474023,-2.527017869120938
GB_300_4_0.3,68.74723815917969,0.8453731341311901,0.7817298657927323,-7.528423339814966
